"team","season","returning_ppa_pct","returning_passing_ppa_pct","returning_usage_pct","talent_percentile","preseason_poll_vote_share","retained_quality","replacement_capacity","portal_incoming_count","portal_outgoing_count","portal_rated_incoming_count","portal_incoming_value","portal_incoming_percentile","portal_offense_ppa","portal_offense_score","portal_offense_eligible_count","portal_offense_matched_count","portal_offense_match_rate","portal_replacement_capacity","portal_offense_replacement","roster_rebuild_score","roster_rebuild_flag","hype_gap","source","captured_at"
"Texas A&M",2024,0.573,0.564,0.631,0.955223880597015,0.195373574879597,0.414783582089552,0.407880597014925,26,32,23,0.888636363636364,0.988805970149254,119.323403930131,0.605606448249031,8,5,0.625,0.364869402985075,0.223468779403892,0.223468779403892,FALSE,0.134328358208955,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Texas State",2024,0.391,0.008,0.362,0.26865671641791,0,0.277201492537313,0.163611940298507,30,22,23,0.845454545454545,0.873134328358209,286.363465065502,2.08231799999238,12,9,0.75,0.557059701492537,1.32851888399514,1.32851888399514,TRUE,-0.298507462686567,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Texas Tech",2024,0.565,0.765,0.742,0.723880597014925,0,0.278283582089552,0.314888059701493,16,24,15,0.593636363636364,0.649253731343284,108.415406113537,0.434150570738794,6,4,0.666666666666667,0.167507462686567,0.112010847250609,0.112010847250609,FALSE,-0.0820895522388059,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Toledo",2024,0.459,0.168,0.421,0.358208955223881,0,0.424746268656716,0.193791044776119,7,11,7,0.266363636363636,0.156716417910448,0,-1.55728436818856,1,0,0,0.0907388059701493,-0.901667649181178,0,FALSE,-0.514925373134328,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Troy",2024,0.257,0.079,0.169,0.164179104477612,0,0.214805970149254,0.121985074626866,10,23,7,0.267727272727273,0.171641791044776,2.31078602620087,-1.15946018495082,2,1,0.5,0.142634328358209,-0.963511413694135,0,FALSE,-0.425373134328358,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Tulane",2024,0.304,0.112,0.481,0.544776119402985,0,0.165611940298507,0.379164179104478,22,26,17,0.664545454545455,0.753731343283582,41.0763689956332,-0.121891339416723,7,2,0.285714285714286,0.391186567164179,-0.0632616051572794,0,FALSE,-0.134328358208955,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Tulsa",2024,0.709,0.891,0.677,0.313432835820896,0,0.0687835820895522,0.0912089552238806,12,24,10,0.381363636363636,0.369402985074627,109.227537117904,0.475643529580792,2,2,1,0.119317164179104,0.153632860054596,0.153632860054596,FALSE,0.313432835820896,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UAB",2024,0.65,0.934,0.709,0.388059701492537,0,0.300746268656716,0.135820895522388,19,21,12,0.455454545454545,0.470149253731343,42.3385152838428,-0.0655184787511032,3,1,0.333333333333333,0.136813432835821,-0.019065877316571,0,FALSE,-0.0522388059701492,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UCF",2024,0.4,-0.001,0.446,0.76865671641791,0,0.292537313432836,0.461194029850746,25,26,24,0.874545454545455,0.955223880597015,165.77411790393,1.02371449008642,9,7,0.777777777777778,0.529194029850746,0.567137827507877,0.567137827507877,TRUE,-0.32089552238806,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UCLA",2024,0.617,0.51,0.472,0.791044776119403,0,0.524910447761194,0.302970149253731,21,20,16,0.628636363636364,0.701492537313433,27.9440065502183,-0.373259623922052,3,2,0.666666666666667,0.370388059701493,-0.197081081430843,0,FALSE,-0.440298507462687,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UL Monroe",2024,0.166,-0.417,0.239,0.0373134328358209,0,0.00247761194029851,0.0311194029850746,16,25,13,0.484545454545455,0.507462686567164,2.15443886462882,-1.19690577349211,7,3,0.428571428571429,0.386179104477612,-0.910845293627493,0,FALSE,0.395522388059702,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UNLV",2024,0.433,0.071,0.305,0.373134328358209,0,0.206805970149254,0.211567164179104,19,19,15,0.577272727272727,0.634328358208955,251.064807860262,1.73868860061123,8,5,0.625,0.440858208955224,1.20838857742481,1.20838857742481,TRUE,-0.0671641791044776,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UTEP",2024,0.236,0.57,0.3,0.104477611940299,0,0.0563582089552239,0.0798208955223881,27,38,22,0.832272727272727,0.850746268656716,142.160312227074,0.771689236036858,10,6,0.6,0.595522388059701,0.540182465225801,0.540182465225801,TRUE,0.171641791044776,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UTSA",2024,0.327,0.094,0.531,0.507462686567164,0,0.241589552238806,0.341522388059702,15,12,13,0.501818181818182,0.522388059701492,13.9258526200873,-0.797134133643776,4,3,0.75,0.245,-0.373855908678931,0,FALSE,-0.328358208955224,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Utah",2024,0.319,0.244,0.276,0.761194029850746,0.533259190064547,0.149977611940299,0.518373134328358,11,24,11,0.441363636363636,0.455223880597015,172.114679039301,1.05583243655666,6,5,0.833333333333333,0.329582089552239,0.76442268406702,0.76442268406702,TRUE,0.440298507462687,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Utah State",2024,0.466,0.02,0.312,0.276119402985075,0,0.243432835820896,0.14744776119403,20,26,14,0.531363636363636,0.559701492537313,66.0729497816594,0.103066178398909,5,4,0.8,0.385074626865672,0.0709095307384491,0.0709095307384491,FALSE,-0.111940298507463,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Vanderbilt",2024,0.163,0,0.238,0.634328358208955,0,0.00973134328358209,0.530932835820896,22,24,18,0.713181818181818,0.779850746268657,225.317209606987,1.52657924353367,8,7,0.875,0.594246268656716,1.16325338357266,1.16325338357266,TRUE,0.350746268656716,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Virginia",2024,0.618,0.918,0.716,0.552238805970149,0,0.101462686567164,0.210955223880597,13,17,12,0.470909090909091,0.492537313432836,67.5325207423581,0.140759800323478,6,5,0.833333333333333,0.139880597014925,0.0399757832918678,0.0399757832918678,FALSE,0.246268656716418,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Virginia Tech",2024,0.838,0.684,0.869,0.619402985074627,0,0.537820895522388,0.10034328358209,7,18,7,0.276363636363636,0.194029850746269,24.9662358078603,-0.496696650119039,1,1,1,0.0254179104477612,-0.0650672611655941,0,FALSE,-0.231343283582089,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Wake Forest",2024,0.327,0.258,0.391,0.477611940298507,0,0.0805298507462687,0.321432835820896,5,15,5,0.194545454545455,0.100746268656716,49.9225174672489,-0.0280629546963022,1,1,1,0.0613544776119403,-0.017090339410048,0,FALSE,0.164179104477612,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Washington",2024,0.025,0.009,0.035,0.746268656716418,0,0.0220149253731343,0.727611940298508,27,36,26,0.88,0.970149253731343,140.901227074236,0.746734433041225,10,6,0.6,0.936194029850746,0.720598727884782,0.720598727884782,TRUE,-0.470149253731343,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Washington State",2024,0.282,0.093,0.217,0.447761194029851,0,0.162044776119403,0.321492537313433,12,27,11,0.427727272727273,0.425373134328358,196.822991266376,1.27731081390687,4,3,0.75,0.333067164179104,1.00013436728908,1.00013436728908,TRUE,-0.164179104477612,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"West Virginia",2024,0.883,0.966,0.899,0.604477611940298,0,0.593059701492537,0.0707238805970149,13,25,13,0.512272727272727,0.537313432835821,25.6005742358079,-0.434150570738794,3,2,0.666666666666667,0.0542686567164179,-0.0438492076446182,0,FALSE,-0.261194029850746,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Western Kentucky",2024,0.381,0.131,0.345,0.208955223880597,0,0.147850746268657,0.12934328358209,21,30,15,0.578181818181818,0.641791044776119,211.937979257642,1.4691539228273,7,4,0.571428571428571,0.420373134328358,0.962295819451878,0.962295819451878,TRUE,0.0223880597014925,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Western Michigan",2024,0.794,0.754,0.702,0.291044776119403,0,0.148134328358209,0.059955223880597,11,23,10,0.383181818181818,0.380597014925373,12.6824344978166,-0.823105922432874,4,2,0.5,0.113417910447761,-0.245285564884997,0,FALSE,0.223880597014925,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Wisconsin",2024,0.51,0.104,0.446,0.805970149253731,0,0.289253731343284,0.394925373134328,16,24,14,0.561818181818182,0.58955223880597,173.652489082969,1.12357343777441,5,4,0.8,0.326611940298507,0.622459684527025,0.622459684527025,TRUE,-0.156716417910448,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Wyoming",2024,0.257,0.108,0.448,0.0970149253731343,0,0.155350746268657,0.0720820895522388,3,13,3,0.113636363636364,0.0447761194029851,-0.105371179039301,-2.08231799999238,2,1,0.5,0.0247164179104478,-1.14943953599579,0,FALSE,-0.194029850746269,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Air Force",2025,0.63,0.226,0.556,,0,0.196,,0,12,0,0,0,0,-1.63075902520641,0,0,1,0,-0.724057007191647,0,FALSE,0.0969771241830065,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Akron",2025,0.371,0.788,0.531,0.23134328358209,0,0.0357259259259259,0.145514925373134,17,20,12,0.45,0.272058823529412,15.8710413043478,-0.640175016053254,7,3,0.428571428571429,0.127595588235294,-0.300242082528976,0,FALSE,0.311791938997821,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Alabama",2025,0.433,0.394,0.395,0.992537313432836,0.756544802993927,0.388096296296296,0.562768656716418,11,26,11,0.439545454545455,0.264705882352941,91.0027326086956,0.308958702975962,5,4,0.8,0.160147058823529,0.186920015300457,0.186920015300457,FALSE,0.0522331154684096,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"App State",2025,0.141,0,0.127,0.417910447761194,0,0.0177555555555556,0.358985074626866,32,43,27,0.837727272727273,0.764705882352941,57.4653673913043,-0.0276501582129528,10,4,0.4,0.667588235294118,-0.0241385881199078,0,FALSE,0.282162309368192,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Arizona",2025,0.561,1.044,0.675,0.507462686567164,0,0.137133333333333,0.222776119402985,30,38,29,0.86,0.860294117647059,238.70965,1.66662881620651,10,8,0.8,0.279595588235294,0.541654365267115,0.541654365267115,TRUE,0.163643790849673,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Arizona State",2025,0.695,0.903,0.687,0.761194029850746,0.505766471736144,0.592037037037037,0.232164179104478,17,22,17,0.659545454545455,0.522058823529412,82.6768782608696,0.213570055388363,6,3,0.5,0.163404411764706,0.0668474273365576,0.0668474273365576,FALSE,0.0746187363834423,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Arkansas",2025,0.361,0.848,0.553,0.835820895522388,0,0.27542962962963,0.534089552238806,31,43,29,0.872272727272727,0.955882352941177,136.91975,0.662965045433038,12,5,0.416666666666667,0.427279411764706,0.296345375308568,0.296345375308568,FALSE,-0.354874727668845,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Arkansas State",2025,0.586,0.896,0.701,0.350746268656716,0,0.0824740740740741,0.145208955223881,32,29,21,0.788181818181818,0.676470588235294,58.7388086956522,-0.00921567557151254,10,4,0.4,0.202264705882353,-0.00275548699588225,0,FALSE,0.267347494553377,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Army",2025,0.252,0.106,0.297,0.00746268656716418,0,0.222133333333333,0.00558208955223881,0,11,0,0,0,0,-1.63075902520641,0,0,1,0,-1.14642359472011,0,FALSE,-0.473393246187364,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Auburn",2025,0.218,0,0.19,0.91044776119403,0,0.151792592592593,0.711970149253731,21,27,20,0.795909090909091,0.683823529411765,196.738110869565,1.37504450636857,7,6,0.857142857142857,0.553897058823529,1.11378605015854,1.11378605015854,TRUE,-0.288208061002179,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"BYU",2025,0.871,0.926,0.931,0.485074626865672,0.0893524283935243,0.59357037037037,0.0625746268656716,13,29,13,0.496818181818182,0.352941176470588,15.6928304347826,-0.662965045433038,4,2,0.5,0.0243529411764706,-0.0457445881348796,0,FALSE,0.134694989106754,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Ball State",2025,0.077,-0.007,0.109,0.149253731343284,0,0.0057037037037037,0.137761194029851,24,34,14,0.527727272727273,0.371323529411765,34.9585739130435,-0.308958702975962,9,5,0.555555555555556,0.330849264705882,-0.275282204351582,0,FALSE,0.334014161220044,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Baylor",2025,0.825,0.978,0.929,0.746268656716418,0,0.556111111111111,0.130597014925373,23,17,22,0.855909090909091,0.845588235294118,50.8742413043478,-0.0830352267650891,6,3,0.5,0.0600367647058823,-0.00589550110032133,0,FALSE,-0.265985838779956,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Boise State",2025,0.579,0.957,0.545,0.402985074626866,0.138121300920517,0.5404,0.16965671641791,12,19,6,0.231818181818182,0.0882352941176471,-2.74655652173913,-2.28935346621941,1,1,1,0.0401470588235294,-1.04165582712983,0,FALSE,-0.109803921568628,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Boston College",2025,0.62,0.394,0.448,0.492537313432836,0,0.450074074074074,0.187164179104478,15,19,14,0.542272727272727,0.404411764705882,6.81277826086957,-1.03328490717679,5,2,0.4,0.223235294117647,-0.570373268761589,0,FALSE,-0.317837690631808,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Bowling Green",2025,0.079,0.024,0.056,0.208955223880597,0,0.0561777777777778,0.19244776119403,21,29,19,0.720454545454545,0.610294117647059,47.2661239130435,-0.175999776991563,7,4,0.571428571428571,0.576117647058824,-0.166143789480035,0,FALSE,-0.303022875816993,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Buffalo",2025,0.659,0.364,0.684,0.171641791044776,0,0.253837037037037,0.0585298507462687,8,10,3,0.111363636363636,0.0441176470588235,28.9610152173913,-0.407251160710016,2,2,1,0.0139411764705882,-0.128691366784365,0,FALSE,0.0229030501089325,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"California",2025,0.225,-0.129,0.236,0.738805970149254,0,0.125,0.572574626865672,36,34,31,0.862727272727273,0.893382352941177,138.582386956522,0.686104745224383,12,9,0.75,0.682544117647059,0.524184025351428,0.524184025351428,TRUE,-0.147467320261438,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Central Michigan",2025,0.103,0.572,0.342,0.104477611940299,0,0.021362962962963,0.0937164179104478,10,19,6,0.226818181818182,0.0808823529411765,3.48317608695652,-1.20567928194848,3,1,0.333333333333333,0.0532205882352941,-0.793336967522099,0,FALSE,0.20068082788671,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Charlotte",2025,0.238,0,0.095,0.201492537313433,0,0.0211555555555556,0.153537313432836,34,44,29,0.839545454545454,0.779411764705882,49.8594108695652,-0.101545239678082,10,7,0.7,0.705367647058824,-0.0918984419086639,0,FALSE,0.319199346405229,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Cincinnati",2025,0.794,1,0.758,0.462686567164179,0,0.482281481481481,0.0953134328358209,20,13,19,0.738636363636364,0.617647058823529,106.776447826087,0.447641753167903,6,4,0.666666666666667,0.149470588235294,0.108329304266632,0.108329304266632,FALSE,-0.19931917211329,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Clemson",2025,0.826,1,0.753,0.955223880597015,0.862590832060187,0.777051851851852,0.166208955223881,4,9,3,0.118636363636364,0.0588235294117647,58.770652173913,0.00921567557151254,1,1,1,0.0145294117647059,0.0022762718661636,0.0022762718661636,FALSE,0.0298474945533769,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Coastal Carolina",2025,0.969,0.84,0.933,0.41044776119403,0,0.337355555555556,0.0127238805970149,30,49,24,0.84,0.790441176470588,120.224630434783,0.509653668208891,8,5,0.625,0.0529595588235294,0.0341467957699957,0.0341467957699957,FALSE,0.0599400871459695,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Colorado",2025,0.073,-0.026,0.198,0.783582089552239,0,0.0578592592592593,0.726380597014925,33,34,31,0.874545454545455,0.963235294117647,237.962202173913,1.59687255942482,8,7,0.875,0.772514705882353,1.28069179265871,1.28069179265871,TRUE,-0.384504357298475,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Colorado State",2025,0.504,0.85,0.649,0.32089552238806,0,0.209066666666667,0.159164179104478,18,13,14,0.533636363636364,0.389705882352941,11.5295260869565,-0.782665563595341,5,3,0.6,0.136786764705882,-0.274715612821965,0,FALSE,-0.00672657952069716,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Connecticut",2025,0.68,0.963,0.757,0.283582089552239,0,0.503703703703704,0.0907462686567164,23,22,17,0.645454545454545,0.507352941176471,44.0796369565217,-0.213570055388363,7,5,0.714285714285714,0.123286764705882,-0.0518975234593722,0,FALSE,-0.332652505446623,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Delaware",2025,,,,0.0149253731343284,0,,,8,3,2,0.075,0.0367647058823529,0,-1.63075902520641,2,0,0,,,,,,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
"Duke",2025,0.179,0.017,0.267,0.574626865671642,0,0.0848592592592593,0.471768656716418,9,13,9,0.350909090909091,0.191176470588235,214.947156521739,1.53412054435255,5,5,1,0.140132352941176,1.12451035901042,1.12451035901042,TRUE,-0.0659858387799565,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:29 UTC"
